,Unnamed: 0,appname,crawl,state1,state2,DOM_RTED,DOM_Levenshtein,DOM_contentHash,DOM_SIMHASH,VISUAL_BlockHash,VISUAL_PHash,VISUAL_Hyst,VISUAL_PDiff,VISUAL_SIFT,VISUAL_SSIM,HUMAN_CLASSIFICATION,TAGS,state1_content,state1_tags,state1_content_tags,state2_content,state2_tags,state2_content_tags,answer,doc2vec_distance_content,doc2vec_distance_tags,doc2vec_distance_content_tags,doc2vec_distance_all
231,231,twitch-dj.ru,crawl0,state13,state91,0.0,0.001856148,4,0,0,0,0.0,0.0,100.0,0.99,0,,"{""file_name"": ""state13.html.content"", ""state_name"": ""state13"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state13.html.content""}","{""file_name"": ""state13.html.tags"", ""state_name"": ""state13"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state13.html.tags""}","{""file_name"": ""state13.html.content_tags"", ""state_name"": ""state13"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state13.html.content_tags""}","{""file_name"": ""state91.html.content"", ""state_name"": ""state91"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state91.html.content""}","{""file_name"": ""state91.html.tags"", ""state_name"": ""state91"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state91.html.tags""}","{""file_name"": ""state91.html.content_tags"", ""state_name"": ""state91"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state91.html.content_tags""}",1,0.9698748,0.9819397,0.978102,0.9792411
232,232,twitch-dj.ru,crawl0,state22,state103,0.0,0.001856148,4,0,0,0,0.0,0.0,100.0,0.99,0,,"{""file_name"": ""state22.html.content"", ""state_name"": ""state22"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state22.html.content""}","{""file_name"": ""state22.html.tags"", ""state_name"": ""state22"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state22.html.tags""}","{""file_name"": ""state22.html.content_tags"", ""state_name"": ""state22"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state22.html.content_tags""}","{""file_name"": ""state103.html.content"", ""state_name"": ""state103"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state103.html.content""}","{""file_name"": ""state103.html.tags"", ""state_name"": ""state103"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state103.html.tags""}","{""file_name"": ""state103.html.content_tags"", ""state_name"": ""state103"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state103.html.content_tags""}",1,0.9619926,0.97557396,0.98882556,0.97287804
233,233,twitch-dj.ru,crawl0,state55,state84,0.0,0.001856148,8,0,0,0,0.0,0.0,100.0,0.99,0,,"{""file_name"": ""state55.html.content"", ""state_name"": ""state55"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state55.html.content""}","{""file_name"": ""state55.html.tags"", ""state_name"": ""state55"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state55.html.tags""}","{""file_name"": ""state55.html.content_tags"", ""state_name"": ""state55"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state55.html.content_tags""}","{""file_name"": ""state84.html.content"", ""state_name"": ""state84"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state84.html.content""}","{""file_name"": ""state84.html.tags"", ""state_name"": ""state84"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state84.html.tags""}","{""file_name"": ""state84.html.content_tags"", ""state_name"": ""state84"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state84.html.content_tags""}",1,0.9524818,0.97821623,0.9843577,0.9732566
234,234,twitch-dj.ru,crawl0,state66,state71,0.0,0.001856148,9,0,0,0,0.0,0.0,100.0,0.99,0,,"{""file_name"": ""state66.html.content"", ""state_name"": ""state66"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state66.html.content""}","{""file_name"": ""state66.html.tags"", ""state_name"": ""state66"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state66.html.tags""}","{""file_name"": ""state66.html.content_tags"", ""state_name"": ""state66"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state66.html.content_tags""}","{""file_name"": ""state71.html.content"", ""state_name"": ""state71"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state71.html.content""}","{""file_name"": ""state71.html.tags"", ""state_name"": ""state71"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state71.html.tags""}","{""file_name"": ""state71.html.content_tags"", ""state_name"": ""state71"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state71.html.content_tags""}",1,0.9462686,0.97174734,0.9767677,0.9662871
235,235,twitch-dj.ru,crawl0,state66,state82,0.0,0.001856148,8,0,0,0,0.0,0.0,100.0,0.99,0,,"{""file_name"": ""state66.html.content"", ""state_name"": ""state66"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state66.html.content""}","{""file_name"": ""state66.html.tags"", ""state_name"": ""state66"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state66.html.tags""}","{""file_name"": ""state66.html.content_tags"", ""state_name"": ""state66"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state66.html.content_tags""}","{""file_name"": ""state82.html.content"", ""state_name"": ""state82"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state82.html.content""}","{""file_name"": ""state82.html.tags"", ""state_name"": ""state82"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state82.html.tags""}","{""file_name"": ""state82.html.content_tags"", ""state_name"": ""state82"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state82.html.content_tags""}",1,0.964931,0.97614896,0.9757724,0.9738355
236,236,twitch-dj.ru,crawl0,state85,state94,0.0,0.001856148,5,0,0,0,0.0,0.0,100.0,0.99,0,,"{""file_name"": ""state85.html.content"", ""state_name"": ""state85"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state85.html.content""}","{""file_name"": ""state85.html.tags"", ""state_name"": ""state85"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state85.html.tags""}","{""file_name"": ""state85.html.content_tags"", ""state_name"": ""state85"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state85.html.content_tags""}","{""file_name"": ""state94.html.content"", ""state_name"": ""state94"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state94.html.content""}","{""file_name"": ""state94.html.tags"", ""state_name"": ""state94"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state94.html.tags""}","{""file_name"": ""state94.html.content_tags"", ""state_name"": ""state94"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state94.html.content_tags""}",1,0.9561266,0.96198,0.98042774,0.96077406
237,237,twitch-dj.ru,crawl0,state96,state101,0.0,0.001856148,8,0,0,0,0.0,0.0,100.0,0.99,0,,"{""file_name"": ""state96.html.content"", ""state_name"": ""state96"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state96.html.content""}","{""file_name"": ""state96.html.tags"", ""state_name"": ""state96"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state96.html.tags""}","{""file_name"": ""state96.html.content_tags"", ""state_name"": ""state96"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state96.html.content_tags""}","{""file_name"": ""state101.html.content"", ""state_name"": ""state101"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state101.html.content""}","{""file_name"": ""state101.html.tags"", ""state_name"": ""state101"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state101.html.tags""}","{""file_name"": ""state101.html.content_tags"", ""state_name"": ""state101"", ""app_name"": ""twitch-dj.ru"", ""path"": ""twitch-dj.ru\\state101.html.content_tags""}",1,0.9668739,0.9762,0.98564446,0.9743444
238,238,webcamboyscum.com,crawl0,state1,state30,0.112007826,0.217180059,17,0,0,0,0.0,0.0,98.53747715,1.0,0,,"{""file_name"": ""state1.html.content"", ""state_name"": ""state1"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state1.html.content""}","{""file_name"": ""state1.html.tags"", ""state_name"": ""state1"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state1.html.tags""}","{""file_name"": ""state1.html.content_tags"", ""state_name"": ""state1"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state1.html.content_tags""}","{""file_name"": ""state30.html.content"", ""state_name"": ""state30"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state30.html.content""}","{""file_name"": ""state30.html.tags"", ""state_name"": ""state30"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state30.html.tags""}","{""file_name"": ""state30.html.content_tags"", ""state_name"": ""state30"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state30.html.content_tags""}",1,0.99080914,0.98916346,0.996264,0.9897632
239,239,webcamboyscum.com,crawl0,state2,state24,0.112277276,0.21164931,8,0,0,0,220.5503306,0.000286008,96.40463132,0.999184072,0,,"{""file_name"": ""state2.html.content"", ""state_name"": ""state2"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state2.html.content""}","{""file_name"": ""state2.html.tags"", ""state_name"": ""state2"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state2.html.tags""}","{""file_name"": ""state2.html.content_tags"", ""state_name"": ""state2"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state2.html.content_tags""}","{""file_name"": ""state24.html.content"", ""state_name"": ""state24"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state24.html.content""}","{""file_name"": ""state24.html.tags"", ""state_name"": ""state24"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state24.html.tags""}","{""file_name"": ""state24.html.content_tags"", ""state_name"": ""state24"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state24.html.content_tags""}",1,0.9895139,0.9903528,0.99553335,0.9897168
240,240,webcamboyscum.com,crawl0,state16,state34,0.11437747,0.208610446,8,0,0,0,0.0,0.0,98.53747715,1.0,0,visually same,"{""file_name"": ""state16.html.content"", ""state_name"": ""state16"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state16.html.content""}","{""file_name"": ""state16.html.tags"", ""state_name"": ""state16"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state16.html.tags""}","{""file_name"": ""state16.html.content_tags"", ""state_name"": ""state16"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state16.html.content_tags""}","{""file_name"": ""state34.html.content"", ""state_name"": ""state34"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state34.html.content""}","{""file_name"": ""state34.html.tags"", ""state_name"": ""state34"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state34.html.tags""}","{""file_name"": ""state34.html.content_tags"", ""state_name"": ""state34"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state34.html.content_tags""}",1,0.9943443,0.99111986,0.99551886,0.99258953
241,241,webcamboyscum.com,crawl0,state25,state30,0.000490436,0.002073686,2,0,0,0,0.0,0.0,98.53747715,1.0,0,,"{""file_name"": ""state25.html.content"", ""state_name"": ""state25"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state25.html.content""}","{""file_name"": ""state25.html.tags"", ""state_name"": ""state25"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state25.html.tags""}","{""file_name"": ""state25.html.content_tags"", ""state_name"": ""state25"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state25.html.content_tags""}","{""file_name"": ""state30.html.content"", ""state_name"": ""state30"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state30.html.content""}","{""file_name"": ""state30.html.tags"", ""state_name"": ""state30"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state30.html.tags""}","{""file_name"": ""state30.html.content_tags"", ""state_name"": ""state30"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state30.html.content_tags""}",1,0.99706507,0.9936323,0.99780744,0.99520844
242,242,webcamboyscum.com,crawl0,state30,state38,0.113811059,0.19111455,50,0,0,0,0.0,0.0,98.53747715,1.0,0,,"{""file_name"": ""state30.html.content"", ""state_name"": ""state30"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state30.html.content""}","{""file_name"": ""state30.html.tags"", ""state_name"": ""state30"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state30.html.tags""}","{""file_name"": ""state30.html.content_tags"", ""state_name"": ""state30"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state30.html.content_tags""}","{""file_name"": ""state38.html.content"", ""state_name"": ""state38"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state38.html.content""}","{""file_name"": ""state38.html.tags"", ""state_name"": ""state38"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state38.html.tags""}","{""file_name"": ""state38.html.content_tags"", ""state_name"": ""state38"", ""app_name"": ""webcamboyscum.com"", ""path"": ""webcamboyscum.com\\state38.html.content_tags""}",1,0.9933376,0.9940692,0.9947388,0.99368787
243,243,cessionpme.com,crawl0,state1,state7,0.0,0.049107833,4,0,12,7,4058842.644,0.022526312,55.36103868,0.924307092,0,,"{""file_name"": ""state1.html.content"", ""state_name"": ""state1"", ""app_name"": ""cessionpme.com"", ""path"": ""cessionpme.com\\state1.html.content""}","{""file_name"": ""state1.html.tags"", ""state_name"": ""state1"", ""app_name"": ""cessionpme.com"", ""path"": ""cessionpme.com\\state1.html.tags""}","{""file_name"": ""state1.html.content_tags"", ""state_name"": ""state1"", ""app_name"": ""cessionpme.com"", ""path"": ""cessionpme.com\\state1.html.content_tags""}","{""file_name"": ""state7.html.content"", ""state_name"": ""state7"", ""app_name"": ""cessionpme.com"", ""path"": ""cessionpme.com\\state7.html.content""}","{""file_name"": ""state7.html.tags"", ""state_name"": ""state7"", ""app_name"": ""cessionpme.com"", ""path"": ""cessionpme.com\\state7.html.tags""}","{""file_name"": ""state7.html.content_tags"", ""state_name"": ""state7"", ""app_name"": ""cessionpme.com"", ""path"": ""cessionpme.com\\state7.html.content_tags""}",1,0.94334304,0.99287254,0.98749053,0.96924007
244,244,deltacollege.edu,crawl0,state4,state20,0.0,0.001068361,5,0,0,0,0.0,0.0,93.16,0.99,0,,"{""file_name"": ""state4.html.content"", ""state_name"": ""state4"", ""app_name"": ""deltacollege.edu"", ""path"": ""deltacollege.edu\\state4.html.content""}","{""file_name"": ""state4.html.tags"", ""state_name"": ""state4"", ""app_name"": ""deltacollege.edu"", ""path"": ""deltacollege.edu\\state4.html.tags""}","{""file_name"": ""state4.html.content_tags"", ""state_name"": ""state4"", ""app_name"": ""deltacollege.edu"", ""path"": ""deltacollege.edu\\state4.html.content_tags""}","{""file_name"": ""state20.html.content"", ""state_name"": ""state20"", ""app_name"": ""deltacollege.edu"", ""path"": ""deltacollege.edu\\state20.html.content""}","{""file_name"": ""state20.html.tags"", ""state_name"": ""state20"", ""app_name"": ""deltacollege.edu"", ""path"": ""deltacollege.edu\\state20.html.tags""}","{""file_name"": ""state20.html.content_tags"", ""state_name"": ""state20"", ""app_name"": ""deltacollege.edu"", ""path"": ""deltacollege.edu\\state20.html.content_tags""}",1,0.9949919,0.99018466,0.9964204,0.9918862
245,245,deltacollege.edu,crawl0,state12,state29,0.0,0.001089587,3,0,0,0,0.0,0.0,93.16,0.99,0,,"{""file_name"": ""state12.html.content"", ""state_name"": ""state12"", ""app_name"": ""deltacollege.edu"", ""path"": ""deltacollege.edu\\state12.html.content""}","{""file_name"": ""state12.html.tags"", ""state_name"": ""state12"", ""app_name"": ""deltacollege.edu"", ""path"": ""deltacollege.edu\\state12.html.tags""}","{""file_name"": ""state12.html.content_tags"", ""state_name"": ""state12"", ""app_name"": ""deltacollege.edu"", ""path"": ""deltacollege.edu\\state12.html.content_tags""}","{""file_name"": ""state29.html.content"", ""state_name"": ""state29"", ""app_name"": ""deltacollege.edu"", ""path"": ""deltacollege.edu\\state29.html.content""}","{""file_name"": ""state29.html.tags"", ""state_name"": ""state29"", ""app_name"": ""deltacollege.edu"", ""path"": ""deltacollege.edu\\state29.html.tags""}","{""file_name"": ""state29.html.content_tags"", ""state_name"": ""state29"", ""app_name"": ""deltacollege.edu"", ""path"": ""deltacollege.edu\\state29.html.content_tags""}",1,0.99565005,0.9927998,0.99571466,0.9937991
246,246,irangazette.com,crawl0,state11,state27,0.0,0.00020791,1,0,0,0,120353.6221,0.0,99.62085308,0.999964979,0,,"{""file_name"": ""state11.html.content"", ""state_name"": ""state11"", ""app_name"": ""irangazette.com"", ""path"": ""irangazette.com\\state11.html.content""}","{""file_name"": ""state11.html.tags"", ""state_name"": ""state11"", ""app_name"": ""irangazette.com"", ""path"": ""irangazette.com\\state11.html.tags""}","{""file_name"": ""state11.html.content_tags"", ""state_name"": ""state11"", ""app_name"": ""irangazette.com"", ""path"": ""irangazette.com\\state11.html.content_tags""}","{""file_name"": ""state27.html.content"", ""state_name"": ""state27"", ""app_name"": ""irangazette.com"", ""path"": ""irangazette.com\\state27.html.content""}","{""file_name"": ""state27.html.tags"", ""state_name"": ""state27"", ""app_name"": ""irangazette.com"", ""path"": ""irangazette.com\\state27.html.tags""}","{""file_name"": ""state27.html.content_tags"", ""state_name"": ""state27"", ""app_name"": ""irangazette.com"", ""path"": ""irangazette.com\\state27.html.content_tags""}",1,0.98461443,0.98538357,0.993859,0.9850172
247,247,irangazette.com,crawl0,state12,state33,0.0,0.000191929,1,0,0,0,76640.98259,0.0,99.62085308,0.99996251,0,,"{""file_name"": ""state12.html.content"", ""state_name"": ""state12"", ""app_name"": ""irangazette.com"", ""path"": ""irangazette.com\\state12.html.content""}","{""file_name"": ""state12.html.tags"", ""state_name"": ""state12"", ""app_name"": ""irangazette.com"", ""path"": ""irangazette.com\\state12.html.tags""}","{""file_name"": ""state12.html.content_tags"", ""state_name"": ""state12"", ""app_name"": ""irangazette.com"", ""path"": ""irangazette.com\\state12.html.content_tags""}","{""file_name"": ""state33.html.content"", ""state_name"": ""state33"", ""app_name"": ""irangazette.com"", ""path"": ""irangazette.com\\state33.html.content""}","{""file_name"": ""state33.html.tags"", ""state_name"": ""state33"", ""app_name"": ""irangazette.com"", ""path"": ""irangazette.com\\state33.html.tags""}","{""file_name"": ""state33.html.content_tags"", ""state_name"": ""state33"", ""app_name"": ""irangazette.com"", ""path"": ""irangazette.com\\state33.html.content_tags""}",1,0.9814426,0.9912943,0.9948655,0.98836386
